tlg001:3.394	χοροῖο	8	11	short-χορ-long-οῖ-short-ο	hemi1
tlg001:3.394	νέον	12	14	short-νέ-long-ον	hemi2	caesfem3
tlg001:3.394	λήγοντα	15	19	long-λήγ-long-οντ-short-α	hemi2
tlg001:3.394	καθίζειν.	20	24	short-καθ-long-ίζ-long-ειν	hemi2
tlg001:3.395	Ὣς	1	2	long-Ὣς	hemi1
tlg001:3.395	φάτο,	3	4	short-φάτ-short-ο	hemi1
tlg001:3.395	τῇ	5	6	long-τῇ	hemi1	diaer2
tlg001:3.395	δ’	7	7	δ’	hemi1
tlg001:3.395	ἄρα	7	8	short-ἄρ-short-α	hemi1
tlg001:3.395	θυμὸν	9	11	long-θυμ-short-ὸν	hemi1	diaer3
tlg001:3.395	ἐνὶ	12	14	short-ἐν-long-ὶ	hemi2	caesfem3
tlg001:3.395	στήθεσσιν	15	19	στ-long-ήθ-long-εσσ-short-ιν	hemi2
tlg001:3.395	ὄρινε·	20	24	short-ὄρ-long-ιν-long-ε	hemi2
tlg001:3.396	καί	1	2	long-καί	hemi1
tlg001:3.396	ῥ’	3	3	ῥ’	hemi1
tlg001:3.396	ὡς	3	4	long-ὡς	hemi1
tlg001:3.396	οὖν	5	6	long-οὖν	hemi1	diaer2
tlg001:3.396	ἐνόησε	7	11	short-ἐν-short-ό-long-ησ-short-ε	hemi1
tlg001:3.396	θεᾶς	12	14	short-θε-long-ᾶς	hemi2	caesfem3
tlg001:3.396	περικαλλέα	15	20	short-περ-short-ικ-long-αλλ-short-έ-short-α	hemi2
tlg001:3.396	δειρὴν	21	24	long-δειρ-long-ὴν	hemi2	diaer6
tlg001:3.397	στήθεά	1	4	στ-long-ήθ-short-ε-short-ά	hemi1
tlg001:3.397	θ’	5	5	θ’	hemi1	diaer2
tlg001:3.397	ἱμερόεντα	5	11	long-ἱμ-short-ερ-short-ό-long-εντ-short-α	hemi1	diaer2
tlg001:3.397	καὶ	12	12	short-καὶ	hemi2	caesfem3	long2short:αὶ-$:καὶ
tlg001:3.397	ὄμματα	13	16	long-ὄμμ-short-ατ-short-α	hemi2
tlg001:3.397	μαρμαίροντα,	17	24	long-μαρμ-long-αίρ-long-οντ-long-α	hemi2	bucdiaer
tlg001:3.398	θάμβησέν	1	6	long-θάμβ-long-ησ-long-έν	hemi1
tlg001:3.398	τ’	7	7	τ’	hemi1
tlg001:3.398	ἄρ’	7	7	short-ἄρ’	hemi1
tlg001:3.398	ἔπειτα	8	11	short-ἔπ-long-ειτ-short-α	hemi1	noelision:ἔπειτα+ἔπος
tlg001:3.398	ἔπος	12	14	short-ἔπ-long-ος	hemi2	caesfem3
tlg001:3.398	τ’	15	15	τ’	hemi2
tlg001:3.398	ἔφατ’	15	16	short-ἔφ-short-ατ’	hemi2
tlg001:3.398	ἔκ	17	18	long-ἔκ	hemi2	bucdiaer
tlg001:3.398	τ’	19	19	τ’	hemi2
tlg001:3.398	ὀνόμαζε·	19	24	short-ὀν-short-όμ-long-αζ-long-ε	hemi2
tlg001:3.399	δαιμονίη,	1	6	long-δαιμ-short-ον-short-ί-long-η	hemi1
tlg001:3.399	τί	7	7	short-τί	hemi1
tlg001:3.399	με	8	8	short-με	hemi1
tlg001:3.399	ταῦτα	9	11	long-ταῦτ-short-α	hemi1	diaer3
tlg001:3.399	λιλαίεαι	12	16	short-λιλ-long-αί-short-ε-short-αι	hemi2	caesfem3	long2short:αι-$:λιλαίεαι
tlg001:3.399	ἠπεροπεύειν;	17	24	long-ἠπ-short-ερ-short-οπ-long-εύ-long-ειν;	hemi2	bucdiaer
tlg001:3.400	ἦ	1	2	long-ἦ	hemi1
tlg001:3.400	πῄ	3	4	long-πῄ	hemi1
tlg001:3.400	με	5	6	long-με	hemi1
tlg001:3.400	προτέρω	7	10	short-προτ-short-έρ-long-ω	hemi1
tlg001:3.400	πολίων	11	14	short-πολ-short-ί-long-ων	hemi2	caesmasc3
tlg001:3.400	εὖ	15	16	long-εὖ	hemi2
tlg001:3.400	ναιομενάων	17	24	long-ναι-short-ομ-short-εν-long-ά-long-ων	hemi2	bucdiaer
tlg001:3.401	ἄξεις,	1	4	long-ἄξ-long-εις	hemi1
tlg001:3.401	ἢ	5	6	long-ἢ	hemi1	diaer2
tlg001:3.401	Φρυγίης	7	10	short-Φρυγ-short-ί-long-ης	hemi1
tlg001:3.401	ἢ	11	12	long-ἢ	hemi2	caesmasc3
tlg001:3.401	Μῃονίης	13	18	Μ-long-ῃ-short-ον-short-ί-long-ης	hemi2	diaer4
tlg001:3.401	ἐρατεινῆς,	19	24	short-ἐρ-short-ατ-long-ειν-long-ῆς	hemi2
tlg001:3.402	εἴ	1	2	long-εἴ	hemi1
tlg001:3.402	τίς	3	4	long-τίς	hemi1
tlg001:3.402	τοι	5	6	long-τοι	hemi1
tlg001:3.402	καὶ	7	8	long-καὶ	hemi1
tlg001:3.402	κεῖθι	9	11	long-κεῖθ-short-ι	hemi1
tlg001:3.402	φίλος	12	14	short-φίλ-long-ος	hemi2	caesfem3
tlg001:3.402	μερόπων	15	18	short-μερ-short-όπ-long-ων	hemi2
tlg001:3.402	ἀνθρώπων·	19	24	long-ἀνθρ-long-ώπ-long-ων	hemi2
tlg001:3.403	οὕνεκα	1	4	long-οὕν-short-εκ-short-α	hemi1
tlg001:3.403	δὴ	5	6	long-δὴ	hemi1	diaer2
tlg001:3.403	νῦν	7	8	long-νῦν	hemi1
tlg001:3.403	δῖον	9	11	long-δῖ-short-ον	hemi1	diaer3
tlg001:3.403	Ἀλέξανδρον	12	18	short-Ἀλ-long-έξ-long-ανδρ-long-ον	hemi2	caesfem3
tlg001:3.403	Μενέλαος	19	24	Μ-short-εν-short-έλ-long-α-long-ος	hemi2
tlg001:3.404	νικήσας	1	6	long-νικ-long-ήσ-long-ας	hemi1
tlg001:3.404	ἐθέλει	7	10	short-ἐθ-short-έλ-long-ει	hemi1
tlg001:3.404	στυγερὴν	11	14	στ-short-υγ-short-ερ-long-ὴν	hemi2	caesmasc3
tlg001:3.404	ἐμὲ	15	16	short-ἐμ-short-ὲ	hemi2	noelision:ἐμὲ+οἴκαδ’
tlg001:3.404	οἴκαδ’	17	19	long-οἴκ-short-αδ’	hemi2	bucdiaer
tlg001:3.404	ἄγεσθαι,	20	24	short-ἄγ-long-εσθ-long-αι	hemi2
tlg001:3.405	τοὔνεκα	1	4	long-τοὔν-short-εκ-short-α	hemi1
tlg001:3.405	δὴ	5	6	long-δὴ	hemi1	diaer2
tlg001:3.405	νῦν	7	8	long-νῦν	hemi1
tlg001:3.405	δεῦρο	9	11	long-δεῦρ-short-ο	hemi1	diaer3
tlg001:3.405	δολοφρονέουσα	12	19	short-δολ-long-οφρ-short-ον-short-έ-long-ουσ-short-α	hemi2	caesfem3
tlg001:3.405	παρέστης;	20	24	short-παρ-long-έστ-long-ης;	hemi2
tlg001:3.406	ἧσο	1	3	long-ἧσ-short-ο	hemi1
tlg001:3.406	παρ’	4	4	short-παρ’	hemi1
tlg001:3.406	αὐτὸν	5	7	long-αὐτ-short-ὸν	hemi1	diaer2
tlg001:3.406	ἰοῦσα,	8	11	short-ἰ-long-οῦσ-short-α	hemi1
tlg001:3.406	θεῶν	12	14	short-θε-long-ῶν	hemi2	caesfem3
tlg001:3.406	δ’	15	15	δ’	hemi2
tlg001:3.406	ἀπόεικε	15	19	short-ἀπ-short-ό-long-εικ-short-ε	hemi2
tlg001:3.406	κελεύθου,	20	24	short-κελ-long-εύθ-long-ου	hemi2
tlg001:3.407	μηδ’	1	2	long-μηδ’	hemi1
tlg001:3.407	ἔτι	3	4	short-ἔτ-short-ι	hemi1
tlg001:3.407	σοῖσι	5	7	long-σοῖσ-short-ι	hemi1	diaer2
tlg001:3.407	πόδεσσιν	8	11	short-πόδ-long-εσσ-short-ιν	hemi1
tlg001:3.407	ὑποστρέψειας	12	19	short-ὑπ-long-οστρ-long-έψ-long-ει-short-ας	hemi2	caesfem3
tlg001:3.407	Ὄλυμπον,	20	24	short-Ὄλ-long-υμπ-long-ον	hemi2
tlg001:3.408	ἀλλ’	1	2	long-ἀλλ’	hemi1
tlg001:3.408	αἰεὶ	3	6	long-αἰ-long-εὶ	hemi1
tlg001:3.408	περὶ	7	8	short-περ-short-ὶ	hemi1
tlg001:3.408	κεῖνον	9	11	long-κεῖν-short-ον	hemi1	diaer3
tlg001:3.408	ὀΐζυε	12	16	short-ὀ-long-ΐζ-short-υ-short-ε	hemi2	caesfem3
tlg001:3.408	καί	17	18	long-καί	hemi2	bucdiaer	hiatus:αί-ἑ:καί+ἑ
tlg001:3.408	ἑ	19	19	short-ἑ	hemi2
tlg001:3.408	φύλασσε,	20	24	short-φύλ-long-ασσ-long-ε	hemi2
tlg001:3.409	εἰς	1	2	long-εἰς	hemi1
tlg001:3.409	ὅ	3	3	short-ὅ	hemi1
tlg001:3.409	κέ	4	4	short-κέ	hemi1
tlg001:3.409	σ’	5	5	σ’	hemi1
tlg001:3.409	ἢ	5	6	long-ἢ	hemi1	diaer2
tlg001:3.409	ἄλοχον	7	10	short-ἄλ-short-οχ-long-ον	hemi1
tlg001:3.409	ποιήσεται	11	16	long-ποι-long-ήσ-short-ετ-short-αι	hemi2	caesmasc3	long2short:αι-$:ποιήσεται
tlg001:3.409	ἢ	17	18	long-ἢ	hemi2	bucdiaer
tlg001:3.409	ὅ	19	19	short-ὅ	hemi2
tlg001:3.409	γε	20	20	short-γε	hemi2
tlg001:3.409	δούλην.	21	24	long-δούλ-long-ην	hemi2	diaer6
tlg001:3.410	Κεῖσε	1	3	Κ-long-εῖσ-short-ε	hemi1
tlg001:3.410	δ’	4	4	δ’	hemi1
tlg001:3.410	ἐγὼν	4	6	short-ἐγ-long-ὼν	hemi1
tlg001:3.410	οὐκ	7	8	long-οὐκ	hemi1
tlg001:3.410	εἶμι·	9	11	long-εἶμ-short-ι	hemi1	diaer3
tlg001:3.410	νεμεσσητὸν	12	18	short-νεμ-long-εσσ-long-ητ-long-ὸν	hemi2	caesfem3
tlg001:3.410	δέ	19	19	short-δέ	hemi2
tlg001:3.410	κεν	20	20	short-κεν	hemi2
tlg001:3.410	εἴη·	21	24	long-εἴ-long-η	hemi2	diaer6
tlg001:3.411	κείνου	1	4	long-κείν-long-ου	hemi1
tlg001:3.411	πορσανέουσα	5	11	long-πορσ-short-αν-short-έ-long-ουσ-short-α	hemi1	diaer2
tlg001:3.411	λέχος·	12	14	short-λέχ-long-ος	hemi2	caesfem3
tlg001:3.411	Τρῳαὶ	15	18	Τρ-long-ῳ-long-αὶ	hemi2
tlg001:3.411	δέ	19	19	short-δέ	hemi2
tlg001:3.411	μ’	20	20	μ’	hemi2
tlg001:3.411	ὀπίσσω	20	24	short-ὀπ-long-ίσσ-long-ω	hemi2
tlg001:3.412	πᾶσαι	1	4	long-πᾶσ-long-αι	hemi1
tlg001:3.412	μωμήσονται·	5	11	long-μωμ-long-ήσ-long-οντ-short-αι	hemi1	diaer2	long2short:αι-$:μωμήσονται
tlg001:3.412	ἔχω	12	14	short-ἔχ-long-ω	hemi2	caesfem3
tlg001:3.412	δ’	15	15	δ’	hemi2
tlg001:3.412	ἄχε’	15	16	short-ἄχ-short-ε’	hemi2
tlg001:3.412	ἄκριτα	17	20	long-ἄκρ-short-ιτ-short-α	hemi2	bucdiaer
tlg001:3.412	θυμῷ.	21	24	long-θυμ-long-ῷ	hemi2	diaer6
tlg001:3.413	Τὴν	1	2	Τ-long-ὴν	hemi1
tlg001:3.413	δὲ	3	3	short-δὲ	hemi1
tlg001:3.413	χολωσαμένη	4	10	short-χολ-long-ωσ-short-αμ-short-έν-long-η	hemi1
tlg001:3.413	προσεφώνεε	11	16	short-προσ-short-εφ-long-ών-short-ε-short-ε	hemi2	caesmasc3
tlg001:3.413	δῖ’	17	18	long-δῖ’	hemi2	bucdiaer
tlg001:3.413	Ἀφροδίτη·	19	24	short-Ἀφρ-short-οδ-long-ίτ-long-η	hemi2
tlg001:3.414	μή	1	2	long-μή	hemi1
tlg001:3.414	μ’	3	3	μ’	hemi1
tlg001:3.414	ἔρεθε	3	6	short-ἔρ-short-εθ-long-ε	hemi1
tlg001:3.414	σχετλίη,	7	10	σχ-short-ετλ-short-ί-long-η	hemi1	shortdouble:ετλ:σχετλίη
tlg001:3.414	μὴ	11	12	long-μὴ	hemi2	caesmasc3
tlg001:3.414	χωσαμένη	13	18	long-χωσ-short-αμ-short-έν-long-η	hemi2	diaer4
tlg001:3.414	σε	19	19	short-σε	hemi2
tlg001:3.414	μεθείω,	20	24	short-μεθ-long-εί-long-ω	hemi2
tlg001:3.415	τὼς	1	2	long-τὼς	hemi1
tlg001:3.415	δέ	3	3	short-δέ	hemi1
tlg001:3.415	σ’	4	4	σ’	hemi1
tlg001:3.415	ἀπεχθήρω	4	10	short-ἀπ-long-εχθ-long-ήρ-long-ω	hemi1	hiatus:ω-ὡ:ἀπεχθήρω+ὡς
tlg001:3.415	ὡς	11	12	long-ὡς	hemi2	caesmasc3
tlg001:3.415	νῦν	13	14	long-νῦν	hemi2	diaer4
tlg001:3.415	ἔκπαγλ’	15	18	long-ἔκπ-long-αγλ’	hemi2
tlg001:3.415	ἐφίλησα,	19	24	short-ἐφ-short-ίλ-long-ησ-long-α	hemi2
tlg001:3.416	μέσσῳ	1	4	long-μέσσ-long-ῳ	hemi1
tlg001:3.416	δ’	5	5	δ’	hemi1
tlg001:3.416	ἀμφοτέρων	5	10	long-ἀμφ-short-οτ-short-έρ-long-ων	hemi1	diaer2
tlg001:3.416	μητίσομαι	11	16	long-μητ-long-ίσ-short-ομ-short-αι	hemi2	caesmasc3	long2short:αι-$:μητίσομαι
tlg001:3.416	ἔχθεα	17	20	long-ἔχθ-short-ε-short-α	hemi2	bucdiaer
tlg001:3.416	λυγρὰ	21	24	long-λυγρ-long-ὰ	hemi2	diaer6
tlg001:3.417	Τρώων	1	4	Τρ-long-ώ-long-ων	hemi1
tlg001:3.417	καὶ	5	6	long-καὶ	hemi1	diaer2
tlg001:3.417	Δαναῶν,	7	10	Δ-short-αν-short-α-long-ῶν	hemi1
tlg001:3.417	σὺ	11	11	short-σὺ	hemi2	caesmasc3
tlg001:3.417	δέ	12	12	short-δέ	hemi2
tlg001:3.417	κεν	13	14	long-κεν	hemi2
tlg001:3.417	κακὸν	15	16	short-κακ-short-ὸν	hemi2
tlg001:3.417	οἶτον	17	19	long-οἶτ-short-ον	hemi2	bucdiaer
tlg001:3.417	ὄληαι.	20	24	short-ὄλ-long-η-long-αι	hemi2
tlg001:3.418	Ὣς	1	2	long-Ὣς	hemi1
tlg001:3.418	ἔφατ’,	3	4	short-ἔφ-short-ατ’	hemi1
tlg001:3.418	ἔδεισεν	5	10	long-ἔδ-long-εισ-long-εν	hemi1	diaer2	short2long1:ἔ-δ:ἔδεισεν
tlg001:3.418	δ’	11	11	δ’	hemi1
tlg001:3.418	Ἑλένη	11	14	short-Ἑλ-short-έν-long-η	hemi2	caesmasc3
tlg001:3.418	Διὸς	15	16	Δ-short-ι-short-ὸς	hemi2
tlg001:3.418	ἐκγεγαυῖα,	17	24	long-ἐκγ-short-εγ-short-α-long-υῖ-long-α	hemi2	bucdiaer
tlg001:3.419	βῆ	1	2	long-βῆ	hemi1
tlg001:3.419	δὲ	3	3	short-δὲ	hemi1
tlg001:3.419	κατασχομένη	4	10	short-κατ-long-ασχ-short-ομ-short-έν-long-η	hemi1	hiatus:η-ἑ-short-α:κατασχομένη+ἑανῷ
tlg001:3.419	ἑανῷ	11	14	short-ἑ-short-αν-long-ῷ	hemi2	caesmasc3
tlg001:3.419	ἀργῆτι	15	19	long-ἀργ-long-ῆτ-short-ι	hemi2
tlg001:3.419	φαεινῷ	20	24	short-φα-long-ειν-long-ῷ	hemi2
tlg001:3.420	σιγῇ,	1	4	long-σιγ-long-ῇ	hemi1
tlg001:3.420	πάσας	5	8	long-πάσ-long-ας	hemi1	diaer2
tlg001:3.420	δὲ	9	10	long-δὲ	hemi1
tlg001:3.420	Τρῳὰς	11	14	Τρ-long-ῳ-long-ὰς	hemi2	caesmasc3
tlg001:3.420	λάθεν·	15	16	short-λάθ-short-εν	hemi2
tlg001:3.420	ἦρχε	17	19	long-ἦρχ-short-ε	hemi2	bucdiaer
tlg001:3.420	δὲ	20	20	short-δὲ	hemi2
tlg001:3.420	δαίμων.	21	24	long-δαίμ-long-ων	hemi2	diaer6
tlg001:3.421	Αἳ	1	2	long-Αἳ	hemi1
tlg001:3.421	δ’	3	3	δ’	hemi1
tlg001:3.421	ὅτ’	3	3	short-ὅτ’	hemi1
tlg001:3.421	Ἀλεξάνδροιο	4	11	short-Ἀλ-long-εξ-long-άνδρ-long-οι-short-ο	hemi1
tlg001:3.421	δόμον	12	14	short-δόμ-long-ον	hemi2	caesfem3
tlg001:3.421	περικαλλέ’	15	19	short-περ-short-ικ-long-αλλ-short-έ’	hemi2
tlg001:3.421	ἵκοντο,	20	24	short-ἵκ-long-οντ-long-ο	hemi2
tlg001:3.422	ἀμφίπολοι	1	6	long-ἀμφ-short-ίπ-short-ολ-long-οι	hemi1
tlg001:3.422	μὲν	7	7	short-μὲν	hemi1
tlg001:3.422	ἔπειτα	8	11	short-ἔπ-long-ειτ-short-α	hemi1
tlg001:3.422	θοῶς	12	14	short-θο-long-ῶς	hemi2	caesfem3
tlg001:3.422	ἐπὶ	15	16	short-ἐπ-short-ὶ	hemi2	noelision:ἐπὶ+ἔργα
tlg001:3.422	ἔργα	17	19	long-ἔργ-short-α	hemi2	bucdiaer	shortdouble:α-τρ:ἔργα+τράποντο
tlg001:3.422	τράποντο,	20	24	short-τράπ-long-οντ-long-ο	hemi2
tlg001:3.423	ἣ	1	2	long-ἣ	hemi1
tlg001:3.423	δ’	3	3	δ’	hemi1
tlg001:3.423	εἰς	3	4	long-εἰς	hemi1
tlg001:3.423	ὑψόροφον	5	10	long-ὑψ-short-όρ-short-οφ-long-ον	hemi1	diaer2
tlg001:3.423	θάλαμον	11	14	short-θάλ-short-αμ-long-ον	hemi2	caesmasc3
tlg001:3.423	κίε	15	16	short-κί-short-ε	hemi2
tlg001:3.423	δῖα	17	19	long-δῖ-short-α	hemi2	bucdiaer
tlg001:3.423	γυναικῶν.	20	24	short-γυν-long-αικ-long-ῶν	hemi2
tlg001:3.424	Τῇ	1	2	Τ-long-ῇ	hemi1
tlg001:3.424	δ’	3	3	δ’	hemi1
tlg001:3.424	ἄρα	3	4	short-ἄρ-short-α	hemi1
tlg001:3.424	δίφρον	5	7	long-δίφρ-short-ον	hemi1	diaer2
tlg001:3.424	ἑλοῦσα	8	11	short-ἑλ-long-οῦσ-short-α	hemi1
tlg001:3.424	φιλομειδὴς	12	18	short-φιλ-long-ομ-long-ειδ-long-ὴς	hemi2	caesfem3	short2long1:ο-μ:φιλομειδὴς
tlg001:3.424	Ἀφροδίτη	19	24	short-Ἀφρ-short-οδ-long-ίτ-long-η	hemi2
tlg001:3.425	ἀντί’	1	3	long-ἀντ-short-ί’	hemi1
tlg001:3.425	Ἀλεξάνδροιο	4	11	short-Ἀλ-long-εξ-long-άνδρ-long-οι-short-ο	hemi1
tlg001:3.425	θεὰ	12	14	short-θε-long-ὰ	hemi2	caesfem3	naturallongalpha:ὰ-κ
tlg001:3.425	κατέθηκε	15	19	short-κατ-short-έθ-long-ηκ-short-ε	hemi2
tlg001:3.425	φέρουσα·	20	24	short-φέρ-long-ουσ-long-α	hemi2
tlg001:3.426	ἔνθα	1	3	long-ἔνθ-short-α	hemi1
tlg001:3.426	κάθιζ’	4	6	short-κάθ-long-ιζ’	hemi1
tlg001:3.426	Ἑλένη	7	10	short-Ἑλ-short-έν-long-η	hemi1
tlg001:3.426	κούρη	11	14	long-κούρ-long-η	hemi2	caesmasc3
tlg001:3.426	Διὸς	15	16	Δ-short-ι-short-ὸς	hemi2
tlg001:3.426	αἰγιόχοιο	17	24	long-αἰγ-short-ι-short-όχ-long-οι-long-ο	hemi2	bucdiaer
tlg001:3.427	ὄσσε	1	3	long-ὄσσ-short-ε	hemi1
tlg001:3.427	πάλιν	4	6	short-πάλ-long-ιν	hemi1
tlg001:3.427	κλίνασα,	7	11	κλ-long-ίν-long-ασ-short-α	hemi1
tlg001:3.427	πόσιν	12	14	short-πόσ-long-ιν	hemi2	caesfem3
tlg001:3.427	δ’	15	15	δ’	hemi2
tlg001:3.427	ἠνίπαπε	15	20	long-ἠν-long-ίπ-short-απ-short-ε	hemi2
tlg001:3.427	μύθῳ·	21	24	long-μύθ-long-ῳ	hemi2	diaer6
tlg001:3.428	ἤλυθες	1	4	long-ἤλ-short-υθ-short-ες	hemi1
tlg001:3.428	ἐκ	5	6	long-ἐκ	hemi1	diaer2
tlg001:3.428	πολέμου·	7	10	short-πολ-short-έμ-long-ου	hemi1
tlg001:3.428	ὡς	11	12	long-ὡς	hemi2	caesmasc3
tlg001:3.428	ὤφελες	13	16	long-ὤφ-short-ελ-short-ες	hemi2	diaer4
tlg001:3.428	αὐτόθ’	17	19	long-αὐτ-short-όθ’	hemi2	bucdiaer
tlg001:3.428	ὀλέσθαι	20	24	short-ὀλ-long-έσθ-long-αι	hemi2
tlg001:3.429	ἀνδρὶ	1	3	long-ἀνδρ-short-ὶ	hemi1
tlg001:3.429	δαμεὶς	4	6	short-δαμ-long-εὶς	hemi1
tlg001:3.429	κρατερῷ,	7	10	short-κρατ-short-ερ-long-ῷ	hemi1
tlg001:3.429	ὃς	11	11	short-ὃς	hemi2	caesmasc3
tlg001:3.429	ἐμὸς	12	14	short-ἐμ-long-ὸς	hemi2
tlg001:3.429	πρότερος	15	18	short-πρότ-short-ερ-long-ος	hemi2
tlg001:3.429	πόσις	19	20	short-πόσ-short-ις	hemi2
tlg001:3.429	ἦεν.	21	24	long-ἦ-long-εν	hemi2	diaer6
tlg001:3.430	Ἦ	1	2	long-Ἦ	hemi1
tlg001:3.430	μὲν	3	4	long-μὲν	hemi1
tlg001:3.430	δὴ	5	6	long-δὴ	hemi1	diaer2
tlg001:3.430	πρίν	7	8	long-πρίν	hemi1
tlg001:3.430	γ’	9	9	γ’	hemi1
tlg001:3.430	εὔχε’	9	11	long-εὔχ-short-ε’	hemi1	diaer3
tlg001:3.430	ἀρηϊφίλου	12	18	short-ἀρ-long-η-short-ϊφ-short-ίλ-long-ου	hemi2	caesfem3
tlg001:3.430	Μενελάου	19	24	Μ-short-εν-short-ελ-long-ά-long-ου	hemi2
tlg001:3.431	σῇ	1	2	long-σῇ	hemi1
tlg001:3.431	τε	3	3	short-τε	hemi1
tlg001:3.431	βίῃ	4	6	short-βί-long-ῃ	hemi1
tlg001:3.431	καὶ	7	8	long-καὶ	hemi1
tlg001:3.431	χερσὶ	9	11	long-χερσ-short-ὶ	hemi1
tlg001:3.431	καὶ	12	12	short-καὶ	hemi2	caesfem3	long2short:αὶ-$:καὶ
tlg001:3.431	ἔγχεϊ	13	16	long-ἔγχ-short-ε-short-ϊ	hemi2
tlg001:3.431	φέρτερος	17	20	long-φέρτ-short-ερ-short-ος	hemi2	bucdiaer
tlg001:3.431	εἶναι·	21	24	long-εἶν-long-αι	hemi2	diaer6
tlg001:3.432	ἀλλ’	1	2	long-ἀλλ’	hemi1
tlg001:3.432	ἴθι	3	4	short-ἴθ-short-ι	hemi1
tlg001:3.432	νῦν	5	6	long-νῦν	hemi1	diaer2
tlg001:3.432	προκάλεσσαι	7	11	short-προκ-short-άλ-long-εσσ-short-αι	hemi1	long2short:αι-$:προκάλεσσαι
tlg001:3.432	ἀρηΐφιλον	12	18	short-ἀρ-long-η-short-ΐφ-short-ιλ-long-ον	hemi2	caesfem3
tlg001:3.432	Μενέλαον	19	24	Μ-short-εν-short-έλ-long-α-long-ον	hemi2
tlg001:3.433	ἐξαῦτις	1	6	long-ἐξ-long-αῦτ-long-ις	hemi1
tlg001:3.433	μαχέσασθαι	7	11	short-μαχ-short-έσ-long-ασθ-short-αι	hemi1	long2short:αι-$:μαχέσασθαι
tlg001:3.433	ἐναντίον·	12	16	short-ἐν-long-αντ-short-ί-short-ον	hemi2	caesfem3
tlg001:3.433	ἀλλά	17	19	long-ἀλλ-short-ά	hemi2	bucdiaer
tlg001:3.433	σ’	20	20	σ’	hemi2
tlg001:3.433	ἔγωγε	20	24	short-ἔγ-long-ωγ-long-ε	hemi2
tlg001:3.434	παύεσθαι	1	6	long-παύ-long-εσθ-long-αι	hemi1
tlg001:3.434	κέλομαι,	7	10	short-κέλ-short-ομ-long-αι	hemi1
tlg001:3.434	μηδὲ	11	14	long-μηδ-long-ὲ	hemi2	caesmasc3
tlg001:3.434	ξανθῷ	15	18	long-ξανθ-long-ῷ	hemi2
tlg001:3.434	Μενελάῳ	19	24	Μ-short-εν-short-ελ-long-ά-long-ῳ	hemi2
tlg001:3.435	ἀντίβιον	1	6	long-ἀντ-short-ίβ-short-ι-long-ον	hemi1
tlg001:3.435	πόλεμον	7	10	short-πόλ-short-εμ-long-ον	hemi1
tlg001:3.435	πολεμίζειν	11	16	short-πολ-short-εμ-long-ίζ-long-ειν	hemi2	caesmasc3
tlg001:3.435	ἠδὲ	17	19	long-ἠδ-short-ὲ	hemi2	bucdiaer
tlg001:3.435	μάχεσθαι	20	24	short-μάχ-long-εσθ-long-αι	hemi2
tlg001:3.436	ἀφραδέως,	1	6	long-ἀφρ-short-αδ-short-έ-long-ως	hemi1
tlg001:3.436	μή	7	8	long-μή	hemi1
tlg001:3.436	πως	9	10	long-πως	hemi1	diaer3
tlg001:3.436	τάχ’	11	11	short-τάχ’	hemi2	caesmasc3
tlg001:3.436	ὑπ’	12	12	short-ὑπ’	hemi2
tlg001:3.436	αὐτοῦ	13	16	long-αὐτ-long-οῦ	hemi2	diaer4
tlg001:3.436	δουρὶ	17	19	long-δουρ-short-ὶ	hemi2	bucdiaer
tlg001:3.436	δαμήῃς.	20	24	short-δαμ-long-ή-long-ῃς	hemi2
tlg001:3.437	Τὴν	1	2	Τ-long-ὴν	hemi1
tlg001:3.437	δὲ	3	3	short-δὲ	hemi1
tlg001:3.437	Πάρις	4	6	Π-short-άρ-long-ις	hemi1
tlg001:3.437	μύθοισιν	7	11	long-μύθ-long-οισ-short-ιν	hemi1
tlg001:3.437	ἀμειβόμενος	12	18	short-ἀμ-long-ειβ-short-όμ-short-εν-long-ος	hemi2	caesfem3
tlg001:3.437	προσέειπε·	19	24	short-προσ-short-έ-long-ειπ-long-ε	hemi2
tlg001:3.438	μή	1	2	long-μή	hemi1
tlg001:3.438	με	3	3	short-με	hemi1
tlg001:3.438	γύναι	4	6	short-γύν-long-αι	hemi1
tlg001:3.438	χαλεποῖσιν	7	11	short-χαλ-short-επ-long-οῖσ-short-ιν	hemi1
tlg001:3.438	ὀνείδεσι	12	16	short-ὀν-long-είδ-short-εσ-short-ι	hemi2	caesfem3
tlg001:3.438	θυμὸν	17	19	long-θυμ-short-ὸν	hemi2	bucdiaer
tlg001:3.438	ἔνιπτε·	20	24	short-ἔν-long-ιπτ-long-ε	hemi2
tlg001:3.439	νῦν	1	2	long-νῦν	hemi1
tlg001:3.439	μὲν	3	4	long-μὲν	hemi1
tlg001:3.439	γὰρ	5	6	long-γὰρ	hemi1
tlg001:3.439	Μενέλαος	7	11	Μ-short-εν-short-έλ-long-α-short-ος	hemi1
tlg001:3.439	ἐνίκησεν	12	18	short-ἐν-long-ίκ-long-ησ-long-εν	hemi2	caesfem3
tlg001:3.439	σὺν	19	19	short-σὺν	hemi2
tlg001:3.439	Ἀθήνῃ,	20	24	short-Ἀθ-long-ήν-long-ῃ	hemi2
tlg001:3.440	κεῖνον	1	4	long-κεῖν-long-ον	hemi1
tlg001:3.440	δ’	5	5	δ’	hemi1
tlg001:3.440	αὖτις	5	7	long-αὖτ-short-ις	hemi1	diaer2
